id,breed_primary,age,sex,size,env_children,env_dogs,env_cats,contact_state
38308131,Beagle,Senior,Female,Medium,FALSE,FALSE,NA,AZ
38308134,Great Dane,Young,Male,Medium,TRUE,TRUE,FALSE,AZ
38308138,American Staffordshire Terrier,Adult,Male,Extra Large,TRUE,NA,FALSE,AZ
38308113,Boxer,Adult,Male,Large,TRUE,TRUE,FALSE,AZ
38308115,Black Labrador Retriever,Young,Female,Large,TRUE,FALSE,NA,AZ
38308117,American Staffordshire Terrier,Adult,Male,Medium,TRUE,FALSE,TRUE,AZ
38308111,Pit Bull Terrier,Young,Male,Medium,FALSE,FALSE,FALSE,AZ
38259733,Australian Cattle Dog / Blue Heeler,Adult,Female,Medium,NA,NA,NA,AZ
38247210,Labrador Retriever,Adult,Male,Medium,NA,NA,NA,AZ
38247208,Maltese,Senior,Male,Medium,NA,NA,NA,AZ
38239420,Pit Bull Terrier,Young,Male,Medium,TRUE,FALSE,FALSE,AZ
38217878,Chihuahua,Adult,Male,Small,NA,NA,NA,AZ
38217730,Pit Bull Terrier,Adult,Female,Medium,NA,NA,NA,AZ
38217388,Black Labrador Retriever,Young,Male,Medium,TRUE,TRUE,FALSE,AZ
38198033,Cattle Dog,Baby,Female,Medium,TRUE,TRUE,TRUE,AZ
38184219,Australian Cattle Dog / Blue Heeler,Baby,Male,Medium,NA,NA,NA,AZ
38184218,Australian Cattle Dog / Blue Heeler,Baby,Male,Medium,NA,NA,NA,AZ
38184215,Boxer,Young,Female,Large,NA,NA,FALSE,AZ
38169119,Boxer,Baby,Male,Medium,NA,NA,NA,AZ
,,,,,,,,
38169116,American Bulldog,Adult,Male,Large,NA,FALSE,FALSE,AZ
38128244,Chihuahua,Senior,Female,Small,FALSE,NA,NA,AZ
38089713,Chihuahua,Adult,Female,Small,NA,NA,NA,AZ
38076041,Dutch Shepherd,Young,Male,Large,NA,NA,NA,AZ
38066112,Chihuahua,Adult,Male,Small,NA,NA,NA,AZ
38055346,Corgi,Adult,Female,Medium,FALSE,NA,FALSE,AZ
38037362,Shepherd,Adult,Female,Large,NA,NA,NA,AZ
38030434,Chihuahua,Senior,Male,Small,NA,NA,NA,AZ
38027554,Labrador Retriever,Senior,Female,Large,NA,NA,NA,AZ
38011026,Chihuahua,Young,Male,Small,NA,NA,NA,AZ
38011024,Chihuahua,Young,Male,Small,NA,NA,NA,AZ
38010923,Chihuahua,Adult,Male,Small,NA,NA,FALSE,AZ
38010921,Chihuahua,Adult,Female,Small,NA,NA,NA,AZ
37983519,American Bulldog,Baby,Male,Large,NA,NA,FALSE,AZ
37973199,Basset Hound,Adult,Female,Large,NA,NA,NA,AZ
37973197,Staffordshire Bull Terrier,Young,Female,Medium,NA,NA,NA,AZ
37973189,Shetland Sheepdog / Sheltie,Senior,Female,Medium,FALSE,NA,FALSE,AZ
37973188,German Shepherd Dog,Adult,Female,Large,NA,NA,FALSE,AZ
37962524,Chow Chow,Adult,Male,Medium,NA,NA,NA,AZ
37943748,Labrador Retriever,Adult,Female,Large,NA,NA,NA,AZ
37943745,Dalmatian,Adult,Male,Large,NA,FALSE,NA,AZ
37943743,American Bulldog,Young,Male,Large,NA,NA,NA,AZ
37899849,Chihuahua,Young,Male,Small,TRUE,TRUE,NA,AZ
37839610,Boxer,Adult,Female,Large,NA,FALSE,FALSE,AZ
37830354,Boxer,Adult,Female,Large,NA,FALSE,FALSE,AZ
37770501,American Bulldog,Young,Female,Large,NA,NA,FALSE,AZ
37770420,Terrier,Adult,Male,Large,NA,NA,NA,AZ
37770418,Beagle,Adult,Female,Large,FALSE,NA,FALSE,AZ
37759727,Labrador Retriever,Adult,Male,Large,FALSE,NA,FALSE,AZ
37759628,Rhodesian Ridgeback,Adult,Male,Large,FALSE,TRUE,FALSE,AZ
37680739,Chihuahua,Adult,Female,Small,NA,NA,NA,AZ
37660921,Staffordshire Bull Terrier,Adult,Male,Large,NA,FALSE,FALSE,AZ
37597195,Chihuahua,Adult,Male,Small,NA,NA,NA,AZ
37591926,Saint Bernard,Adult,Male,Large,NA,NA,NA,AZ
37586980,Chihuahua,Adult,Male,Small,NA,NA,NA,AZ
37578380,Boxer,Adult,Male,Medium,NA,TRUE,FALSE,AZ
37569004,Boxer,Young,Male,Medium,NA,NA,FALSE,AZ
37569003,Chihuahua,Adult,Male,Small,FALSE,NA,NA,AZ
37568993,Pit Bull Terrier,Adult,Female,Medium,NA,NA,FALSE,AZ
37568988,Pit Bull Terrier,Adult,Male,Large,NA,NA,NA,AZ
37536156,Chihuahua,Young,Female,Small,NA,NA,NA,AZ
37468701,Chihuahua,Adult,Male,Small,NA,NA,NA,AZ
37464780,American Staffordshire Terrier,Adult,Female,Medium,NA,NA,FALSE,AZ
37432610,Shepherd,Adult,Male,Large,NA,NA,FALSE,AZ
37413672,Jack Russell Terrier,Senior,Male,Small,FALSE,NA,FALSE,AZ
37347330,Pit Bull Terrier,Young,Female,Medium,NA,NA,NA,AZ
37347320,Labrador Retriever,Young,Male,Medium,NA,NA,NA,AZ
37347300,Rottweiler,Adult,Male,Medium,NA,NA,NA,AZ
37322800,Pit Bull Terrier,Senior,Female,Medium,NA,NA,NA,AZ
37321024,Boxer,Young,Male,Large,TRUE,TRUE,FALSE,AZ
37310916,Australian Shepherd,Senior,Female,Large,NA,NA,NA,AZ
37276745,Black Labrador Retriever,Young,Female,Medium,NA,FALSE,FALSE,AZ
37202868,Shepherd,Baby,Female,Medium,NA,NA,NA,AZ
37202863,Hound,Senior,Female,Medium,NA,NA,FALSE,AZ
37147892,Staffordshire Bull Terrier,Adult,Female,Large,TRUE,FALSE,FALSE,AZ
37137660,Cairn Terrier,Young,Male,Small,NA,TRUE,NA,AZ
37123104,Boxer,Young,Female,Large,NA,FALSE,FALSE,AZ
37123096,Dalmatian,Young,Female,Large,NA,NA,NA,AZ
37071661,Terrier,Adult,Male,Medium,NA,TRUE,NA,AZ
36974755,German Shepherd Dog,Young,Female,Medium,NA,NA,NA,AZ
36968324,Pit Bull Terrier,Adult,Male,Medium,TRUE,FALSE,FALSE,AZ
36919376,Labrador Retriever,Adult,Female,Large,NA,NA,NA,AZ
36881307,Shar-Pei,Young,Male,Large,NA,NA,NA,AZ
36841253,Miniature Pinscher,Adult,Female,Small,NA,NA,NA,AZ
36806399,Dachshund,Adult,Female,Small,NA,TRUE,NA,AZ
36806388,Dachshund,Young,Male,Small,NA,TRUE,NA,AZ
36806365,Dachshund,Young,Male,Small,NA,TRUE,NA,AZ
36806357,Dachshund,Young,Female,Small,TRUE,TRUE,NA,AZ
36789880,Labrador Retriever,Senior,Female,Medium,NA,FALSE,FALSE,AZ
36775404,Shepherd,Adult,Male,Medium,NA,NA,NA,AZ
36758815,Staffordshire Bull Terrier,Adult,Male,Medium,TRUE,TRUE,NA,AZ
36758738,Labrador Retriever,Adult,Female,Large,NA,NA,NA,AZ
36730258,Pit Bull Terrier,Senior,Male,Large,NA,FALSE,NA,AZ
36668312,Dachshund,Adult,Male,Small,FALSE,TRUE,TRUE,AZ
36666199,Dachshund,Senior,Male,Small,NA,NA,NA,AZ
36657921,Spaniel,Adult,Male,Medium,NA,NA,NA,AZ
36642952,Cattle Dog,Young,Male,Medium,TRUE,FALSE,FALSE,AZ
36642937,Cattle Dog,Adult,Female,Medium,TRUE,FALSE,FALSE,AZ
36608716,Pit Bull Terrier,Adult,Male,Large,NA,FALSE,FALSE,AZ
36608710,Labrador Retriever,Adult,Female,Medium,NA,NA,NA,AZ
36567878,Chihuahua,Young,Female,Small,NA,NA,NA,AZ
36532383,Basenji,Young,Female,Medium,NA,NA,NA,AZ
36390281,Basset Hound,Young,Male,Medium,NA,FALSE,NA,AZ
36308150,Shepherd,Adult,Female,Large,NA,FALSE,FALSE,AZ
36296703,Shepherd,Senior,Female,Medium,NA,FALSE,FALSE,AZ
36227126,American Bulldog,Adult,Male,Medium,NA,FALSE,NA,AZ
36209548,Pit Bull Terrier,Adult,Female,Large,FALSE,FALSE,FALSE,AZ
36179812,German Shepherd Dog,Senior,Male,Medium,FALSE,NA,NA,AZ
36159298,Miniature Pinscher,Senior,Male,Small,NA,TRUE,NA,AZ
35971565,Pit Bull Terrier,Baby,Female,Medium,NA,NA,NA,AZ
35971536,Pit Bull Terrier,Adult,Male,Large,NA,NA,NA,AZ
35966884,Belgian Shepherd / Malinois,Adult,Female,Medium,FALSE,NA,NA,AZ
35943102,Chihuahua,Adult,Female,Small,NA,NA,NA,AZ
35942428,American Staffordshire Terrier,Adult,Female,Medium,NA,NA,NA,AZ
35939617,Boxer,Adult,Male,Medium,NA,FALSE,NA,AZ
35939569,Pit Bull Terrier,Young,Male,Large,NA,NA,NA,AZ
35892515,Australian Shepherd,Young,Female,Small,NA,NA,NA,AZ
35797154,Rottweiler,Adult,Female,Medium,NA,NA,FALSE,AZ
35734139,American Bulldog,Adult,Female,Large,NA,NA,NA,AZ
35682562,Cattle Dog,Adult,Male,Large,NA,NA,NA,AZ
35614056,Pit Bull Terrier,Adult,Male,Large,FALSE,NA,NA,AZ
35576509,Boxer,Adult,Female,Large,NA,FALSE,NA,AZ
35542491,American Staffordshire Terrier,Adult,Male,Extra Large,NA,NA,FALSE,AZ
35541899,Pit Bull Terrier,Adult,Female,Medium,NA,NA,FALSE,AZ
35462439,Italian Greyhound,Young,Female,Medium,NA,FALSE,FALSE,AZ
35446693,Pit Bull Terrier,Adult,Male,Large,NA,NA,NA,AZ
35415939,Basset Hound,Adult,Male,Medium,TRUE,TRUE,NA,AZ
35360169,Beagle,Senior,Male,Medium,FALSE,FALSE,FALSE,AZ
35329450,Miniature Pinscher,Senior,Male,Small,NA,NA,NA,AZ
35296409,American Staffordshire Terrier,Adult,Male,Medium,TRUE,NA,FALSE,AZ
35296373,Great Dane,Young,Male,Medium,NA,NA,FALSE,AZ
35074488,Shepherd,Adult,Male,Extra Large,NA,NA,NA,AZ
35057768,Rat Terrier,Adult,Male,Small,NA,TRUE,TRUE,AZ
34981879,Pointer,Young,Female,Large,NA,NA,FALSE,AZ
34845323,Cairn Terrier,Adult,Male,Small,NA,NA,NA,AZ
34680342,German Shepherd Dog,Adult,Female,Medium,NA,NA,NA,AZ
34636454,Chihuahua,Young,Female,Small,FALSE,FALSE,FALSE,AZ
34610406,Beagle,Senior,Female,Medium,FALSE,FALSE,NA,AZ
34610405,American Staffordshire Terrier,Adult,Female,Medium,FALSE,NA,FALSE,AZ
34531585,Boxer,Adult,Male,Medium,NA,NA,NA,AZ
34494501,Chihuahua,Adult,Female,Small,NA,NA,NA,AZ
34493333,Pointer,Young,Female,Medium,NA,NA,FALSE,AZ
34473101,Chihuahua,Adult,Female,Small,FALSE,NA,NA,AZ
34411194,Pit Bull Terrier,Young,Male,Medium,FALSE,NA,NA,AZ
34411182,Pit Bull Terrier,Young,Male,Medium,FALSE,TRUE,NA,AZ
34366078,English Bulldog,Adult,Male,Medium,FALSE,TRUE,FALSE,AZ
34249213,Chihuahua,Senior,Male,Small,NA,NA,NA,AZ
34243149,Chihuahua,Adult,Male,Small,NA,NA,NA,AZ
33963816,Chihuahua,Senior,Male,Small,TRUE,TRUE,NA,AZ
33954174,Labrador Retriever,Adult,Female,Large,NA,FALSE,NA,AZ
33664669,Labrador Retriever,Young,Female,Medium,NA,NA,NA,AZ
33501477,Shepherd,Adult,Male,Large,NA,NA,NA,AZ
33454875,Chihuahua,Adult,Female,Small,NA,TRUE,TRUE,AZ
33438290,Chihuahua,Young,Male,Small,FALSE,TRUE,NA,AZ
33163653,Beagle,Adult,Male,Small,TRUE,TRUE,TRUE,AZ
32850565,Terrier,Young,Male,Small,NA,TRUE,NA,AZ
32580728,Mixed Breed,Young,Female,Small,TRUE,TRUE,FALSE,AZ
32545466,Boxer,Young,Female,Medium,NA,FALSE,FALSE,AZ
32397727,Chihuahua,Adult,Male,Small,NA,NA,NA,AZ
32337310,Terrier,Adult,Male,Medium,FALSE,TRUE,NA,AZ
32299222,Chihuahua,Senior,Male,Small,NA,NA,NA,AZ
32247658,Beagle,Adult,Male,Medium,NA,NA,NA,AZ
32130830,Pit Bull Terrier,Senior,Female,Medium,NA,FALSE,FALSE,AZ
31801362,Cattle Dog,Adult,Male,Large,NA,NA,NA,AZ
31717407,Poodle,Adult,Male,Small,FALSE,NA,FALSE,AZ
31542649,Chihuahua,Adult,Female,Small,NA,TRUE,NA,AZ
31447431,Pug,Senior,Male,Medium,NA,NA,NA,AZ
31383852,Dachshund,Adult,Male,Small,NA,NA,NA,AZ
31309122,Shar-Pei,Adult,Female,Medium,NA,NA,NA,AZ
31155667,Terrier,Adult,Female,Small,NA,NA,FALSE,AZ
31024903,Hound,Adult,Female,Large,NA,FALSE,FALSE,AZ
30986107,Chihuahua,Young,Female,Small,NA,NA,NA,AZ
30933728,Chihuahua,Senior,Male,Small,NA,TRUE,TRUE,AZ
30933715,Chihuahua,Senior,Male,Small,NA,TRUE,TRUE,AZ
30619230,Border Collie,Young,Male,Medium,NA,NA,NA,AZ
30315817,Pit Bull Terrier,Young,Female,Medium,TRUE,TRUE,FALSE,AZ
30262183,Cattle Dog,Adult,Female,Medium,NA,NA,NA,AZ
30262165,Labrador Retriever,Adult,Female,Medium,NA,TRUE,NA,AZ
30262163,Labrador Retriever,Adult,Male,Medium,NA,NA,NA,AZ
30113288,Basenji,Young,Female,Medium,NA,NA,NA,AZ
30073704,Pointer,Adult,Female,Large,FALSE,FALSE,FALSE,AZ
30062667,Pit Bull Terrier,Senior,Female,Medium,FALSE,FALSE,FALSE,AZ
29947120,Labrador Retriever,Young,Male,Medium,NA,NA,NA,AZ
29896464,Pit Bull Terrier,Adult,Female,Medium,FALSE,TRUE,TRUE,AZ
29560022,Labrador Retriever,Adult,Female,Medium,NA,NA,NA,AZ
29559992,Pit Bull Terrier,Adult,Female,Medium,NA,NA,NA,AZ
29497341,Boxer,Adult,Male,Medium,FALSE,FALSE,FALSE,AZ
29489649,Papillon,Adult,Female,Small,FALSE,FALSE,TRUE,AZ
29481512,Airedale Terrier,Senior,Male,Large,FALSE,FALSE,FALSE,AZ
28941136,Australian Cattle Dog / Blue Heeler,Adult,Female,Large,TRUE,FALSE,FALSE,AZ
28940581,Pit Bull Terrier,Adult,Female,Medium,FALSE,FALSE,FALSE,AZ
28891625,Boxer,Senior,Female,Large,NA,TRUE,FALSE,AZ
28786779,German Shepherd Dog,Adult,Male,Medium,FALSE,FALSE,FALSE,AZ
28786722,American Staffordshire Terrier,Adult,Female,Medium,NA,NA,NA,AZ
28786690,Staffordshire Bull Terrier,Adult,Female,Large,NA,FALSE,FALSE,AZ
28786683,American Bulldog,Young,Female,Medium,NA,NA,NA,AZ
28786661,Pit Bull Terrier,Adult,Female,Medium,FALSE,FALSE,FALSE,AZ
28786647,American Bulldog,Adult,Female,Medium,NA,FALSE,NA,AZ
28786645,American Bulldog,Adult,Male,Medium,NA,NA,NA,AZ
28786641,Boxer,Adult,Female,Medium,TRUE,TRUE,FALSE,AZ
28786626,Pit Bull Terrier,Adult,Male,Medium,TRUE,TRUE,NA,AZ
28786616,Pit Bull Terrier,Adult,Female,Medium,NA,NA,NA,AZ
28786611,American Bulldog,Senior,Female,Medium,NA,FALSE,FALSE,AZ
28786583,Pit Bull Terrier,Senior,Female,Medium,NA,FALSE,NA,AZ
28786577,Pit Bull Terrier,Adult,Male,Medium,NA,NA,NA,AZ
28786551,American Staffordshire Terrier,Adult,Female,Medium,NA,TRUE,TRUE,AZ
28746565,Chihuahua,Adult,Male,Small,NA,NA,NA,AZ
28291644,Pit Bull Terrier,Adult,Female,Medium,TRUE,TRUE,FALSE,AZ
28233356,Corgi,Senior,Male,Small,FALSE,FALSE,FALSE,AZ
28225264,Boxer,Adult,Male,Medium,NA,NA,NA,AZ
28202845,Chihuahua,Young,Male,Small,FALSE,NA,NA,AZ
28196899,Black Labrador Retriever,Adult,Female,Large,NA,NA,NA,AZ
28129686,Pit Bull Terrier,Adult,Female,Medium,TRUE,TRUE,FALSE,AZ
28111465,Miniature Pinscher,Adult,Female,Small,NA,NA,NA,AZ
27787695,Australian Shepherd,Young,Male,Medium,NA,NA,NA,AZ
27415703,Shepherd,Young,Female,Medium,NA,NA,NA,AZ
27232257,Cattle Dog,Adult,Male,Medium,NA,TRUE,NA,AZ
26661084,Boxer,Adult,Male,Large,NA,NA,NA,AZ
26630927,Chihuahua,Adult,Female,Small,NA,NA,NA,AZ
26549334,Hound,Adult,Male,Large,TRUE,FALSE,FALSE,AZ
26549306,Pit Bull Terrier,Young,Female,Medium,TRUE,TRUE,FALSE,AZ
26537738,Pit Bull Terrier,Adult,Female,Large,NA,NA,FALSE,AZ
26477621,Boxer,Adult,Female,Medium,TRUE,FALSE,FALSE,AZ
26440827,American Staffordshire Terrier,Adult,Female,Large,TRUE,TRUE,TRUE,AZ
26365518,Terrier,Adult,Female,Medium,NA,TRUE,NA,AZ
26292575,Staffordshire Bull Terrier,Adult,Female,Medium,TRUE,TRUE,NA,AZ
26145244,Labrador Retriever,Adult,Female,Medium,TRUE,TRUE,NA,AZ
25916183,American Bulldog,Senior,Male,Extra Large,FALSE,TRUE,NA,AZ
25861032,Cattle Dog,Adult,Male,Medium,NA,FALSE,NA,AZ
25444627,Chihuahua,Young,Male,Small,NA,NA,NA,AZ
25395135,Labrador Retriever,Adult,Female,Medium,NA,TRUE,NA,AZ
25395123,Boxer,Adult,Male,Medium,NA,NA,NA,AZ
25395083,Labrador Retriever,Adult,Female,Medium,NA,NA,NA,AZ
25395052,Labrador Retriever,Adult,Female,Medium,TRUE,TRUE,NA,AZ
23239738,Chihuahua,Adult,Male,Small,FALSE,NA,NA,AZ
23115075,German Shepherd Dog,Baby,Female,Medium,NA,NA,NA,AZ
22353425,Boxer,Adult,Female,Medium,NA,NA,FALSE,AZ
22049098,Pit Bull Terrier,Senior,Female,Large,TRUE,TRUE,FALSE,AZ
21004686,Rhodesian Ridgeback,Adult,Female,Medium,NA,NA,NA,AZ
20795781,German Shorthaired Pointer,Adult,Female,Medium,NA,NA,NA,AZ
20695135,Chihuahua,Adult,Female,Small,FALSE,NA,NA,AZ
19722895,Boxer,Senior,Female,Medium,TRUE,NA,NA,AZ
18242370,Chihuahua,Adult,Female,Small,FALSE,NA,NA,AZ
16971327,Rhodesian Ridgeback,Adult,Male,Large,NA,NA,NA,AZ
16773641,Chihuahua,Adult,Female,Small,NA,NA,NA,AZ
14151911,American Staffordshire Terrier,Adult,Female,Medium,NA,FALSE,FALSE,AZ
13139246,Pit Bull Terrier,Senior,Female,Large,NA,TRUE,FALSE,AZ
12855702,Chihuahua,Adult,Male,Small,NA,NA,NA,AZ
12857465,Pit Bull Terrier,Senior,Female,Medium,NA,FALSE,NA,AZ
11866642,Great Dane,Adult,Female,Extra Large,NA,NA,NA,AZ
2592031,Beagle,Adult,Unknown,Medium,NA,NA,NA,AZ
604115,Beagle,Young,Female,Medium,NA,NA,NA,AZ
46039309,Chihuahua,Senior,Female,Small,NA,TRUE,NA,CA
46038329,German Shepherd Dog,Adult,Female,Medium,NA,NA,NA,CA
46038099,Australian Cattle Dog / Blue Heeler,Adult,Female,Medium,TRUE,NA,TRUE,CA
46037862,German Shepherd Dog,Adult,Male,Large,TRUE,TRUE,NA,CA
46037836,Chihuahua,Adult,Male,Small,TRUE,TRUE,NA,CA
46037588,Maltese,Baby,Male,Small,NA,NA,NA,CA
46037587,Border Collie,Baby,Female,Small,NA,NA,NA,CA
46037579,Yorkshire Terrier,Senior,Female,Small,NA,NA,NA,CA
46037149,Rat Terrier,Adult,Male,Medium,NA,NA,NA,CA
46037150,Pit Bull Terrier,Adult,Male,Medium,NA,NA,NA,CA
46037146,Miniature Pinscher,Adult,Male,Large,NA,NA,NA,CA
46037145,Pit Bull Terrier,Young,Female,Large,NA,NA,NA,CA
46036984,Shetland Sheepdog / Sheltie,Young,Male,Medium,TRUE,TRUE,TRUE,CA
46036985,Shepherd,Young,Female,Large,TRUE,TRUE,TRUE,CA
46036983,Dachshund,Adult,Female,Small,TRUE,TRUE,TRUE,CA
46036594,Parson Russell Terrier,Young,Male,Medium,NA,NA,NA,CA
46036287,Pit Bull Terrier,Young,Male,Large,TRUE,TRUE,TRUE,CA
46035801,Shepherd,Adult,Female,Medium,TRUE,TRUE,TRUE,CA
46035802,German Shepherd Dog,Adult,Male,Large,TRUE,TRUE,TRUE,CA
46035678,Cavalier King Charles Spaniel,Young,Male,Small,NA,NA,NA,CA
46035312,Pomeranian,Adult,Male,Small,NA,NA,NA,CA
46035447,Pit Bull Terrier,Adult,Male,Large,NA,NA,NA,CA
46035450,Alaskan Malamute,Young,Male,Large,NA,NA,NA,CA
46035444,Siberian Husky,Adult,Male,Medium,NA,NA,NA,CA
46035446,Labrador Retriever,Young,Male,Large,NA,NA,NA,CA
46035114,Terrier,Adult,Male,Small,TRUE,TRUE,TRUE,CA
46034623,Pit Bull Terrier,Young,Male,Large,NA,NA,NA,CA
46034624,Pit Bull Terrier,Adult,Male,Large,NA,NA,NA,CA
46033956,Chihuahua,Young,Female,Small,NA,NA,NA,CA
46033953,Border Collie,Young,Male,Large,NA,NA,NA,CA
46033937,German Shepherd Dog,Adult,Female,Large,NA,NA,NA,CA
46033935,Pit Bull Terrier,Adult,Male,Large,NA,NA,NA,CA
46033928,German Shepherd Dog,Young,Female,Large,NA,NA,NA,CA
46033926,Siberian Husky,Adult,Female,Large,NA,NA,NA,CA
46033929,Pit Bull Terrier,Young,Male,Medium,NA,NA,NA,CA
46033930,Pit Bull Terrier,Adult,Female,Medium,NA,NA,NA,CA
46033933,Husky,Young,Female,Medium,NA,NA,NA,CA
46033942,Labrador Retriever,Young,Female,Medium,NA,NA,NA,CA
46033943,Pit Bull Terrier,Young,Male,Medium,NA,NA,NA,CA
46033947,Border Collie,Young,Male,Large,NA,NA,NA,CA
46033944,Dachshund,Young,Male,Small,NA,NA,NA,CA
46033949,Labrador Retriever,Young,Female,Medium,NA,NA,NA,CA
46033950,Pit Bull Terrier,Young,Female,Large,NA,NA,NA,CA
46033934,Dachshund,Young,Male,Small,NA,NA,NA,CA
46033931,German Shepherd Dog,Adult,Male,Large,NA,NA,NA,CA
46033923,Pit Bull Terrier,Young,Female,Medium,NA,NA,NA,CA
46033924,Chihuahua,Young,Male,Small,NA,NA,NA,CA
46033920,German Shepherd Dog,Adult,Male,Large,NA,NA,NA,CA
46033917,Pit Bull Terrier,Young,Female,Large,NA,NA,NA,CA
46033918,Labrador Retriever,Young,Female,Medium,NA,NA,NA,CA
46033551,Pit Bull Terrier,Adult,Female,Medium,NA,NA,NA,CA
46033225,Pointer,Young,Male,Medium,NA,NA,NA,CA
46033226,Collie,Adult,Male,Medium,NA,NA,NA,CA
46033227,Australian Cattle Dog / Blue Heeler,Young,Male,Medium,NA,NA,NA,CA
46033224,German Shepherd Dog,Young,Male,Large,NA,NA,NA,CA
46032538,Pit Bull Terrier,Young,Male,Medium,NA,NA,NA,CA
46032537,Pit Bull Terrier,Adult,Male,Small,NA,NA,NA,CA
46032536,Pit Bull Terrier,Adult,Male,Medium,NA,NA,NA,CA
46030504,Fox Terrier,Adult,Male,Medium,NA,NA,NA,CA
46026547,American Bulldog,Young,Female,Large,NA,NA,NA,CA
46026408,German Shepherd Dog,Adult,Female,Large,TRUE,TRUE,TRUE,CA
46026099,Pit Bull Terrier,Young,Male,Large,NA,NA,NA,CA
46025947,Husky,Adult,Male,Medium,NA,NA,NA,CA
46025875,German Shepherd Dog,Young,Female,Large,TRUE,TRUE,TRUE,CA
46025874,Chihuahua,Senior,Male,Small,TRUE,TRUE,TRUE,CA
46025755,Husky,Adult,Male,Large,TRUE,TRUE,NA,CA
46025756,Husky,Adult,Male,Large,NA,TRUE,NA,CA
46025612,Papillon,Baby,Female,Small,TRUE,TRUE,TRUE,CA
46025613,Papillon,Baby,Female,Small,TRUE,TRUE,TRUE,CA
46025132,Chinese Crested Dog,Adult,Female,Small,TRUE,TRUE,TRUE,CA
46025121,Husky,Young,Male,Medium,TRUE,TRUE,NA,CA
46025097,Lhasa Apso,Adult,Female,Small,TRUE,TRUE,TRUE,CA
46025005,Pointer,Young,Male,Medium,NA,NA,NA,CA
46023473,Chihuahua,Senior,Male,Small,NA,NA,NA,CA
46023286,Pit Bull Terrier,Young,Female,Medium,NA,NA,NA,CA
46023104,Pit Bull Terrier,Adult,Female,Medium,TRUE,TRUE,TRUE,CA
46023079,German Shepherd Dog,Baby,Female,Medium,TRUE,TRUE,TRUE,CA
46022675,Pit Bull Terrier,Young,Male,Medium,NA,NA,NA,CA
46022671,German Shepherd Dog,Adult,Female,Large,NA,NA,NA,CA
46022673,Whippet,Young,Female,Large,NA,NA,NA,CA
46022674,Pit Bull Terrier,Young,Female,Large,NA,NA,NA,CA
46022670,Labrador Retriever,Senior,Male,Large,NA,NA,NA,CA
46022669,German Shepherd Dog,Adult,Female,Medium,NA,NA,NA,CA
46021420,Alaskan Malamute,Baby,Male,Medium,TRUE,TRUE,TRUE,CA
46021416,German Shepherd Dog,Young,Male,Medium,TRUE,TRUE,TRUE,CA
46021418,Siberian Husky,Adult,Female,Medium,TRUE,TRUE,TRUE,CA
46021417,Boxer,Baby,Female,Medium,TRUE,TRUE,TRUE,CA
46021419,Boxer,Baby,Female,Medium,TRUE,TRUE,TRUE,CA
46020854,Chihuahua,Young,Male,Small,NA,NA,NA,CA
46018558,Shepherd,Young,Male,Large,TRUE,TRUE,TRUE,CA
46016243,Pit Bull Terrier,Baby,Female,Medium,TRUE,TRUE,TRUE,CA
46016052,Spaniel,Adult,Female,Small,TRUE,TRUE,NA,CA
46015980,German Shepherd Dog,Young,Male,Large,NA,NA,NA,CA
46015979,Alaskan Malamute,Adult,Male,Large,NA,NA,NA,CA
46015981,German Shepherd Dog,Young,Male,Small,NA,NA,NA,CA
46015978,German Shepherd Dog,Young,Female,Small,NA,NA,NA,CA
46015974,German Shepherd Dog,Adult,Male,Large,NA,NA,NA,CA
46015973,German Shepherd Dog,Adult,Male,Large,NA,NA,NA,CA
46015971,Husky,Adult,Female,Large,NA,NA,NA,CA
46015969,German Shepherd Dog,Young,Male,Small,NA,NA,NA,CA
46015497,Husky,Young,Female,Large,NA,NA,NA,CA
46014803,Pit Bull Terrier,Adult,Male,Large,TRUE,TRUE,NA,CA
46014282,German Shepherd Dog,Young,Male,Large,NA,NA,NA,CA
46013384,German Shepherd Dog,Young,Female,Large,NA,NA,NA,CA
46013383,German Shepherd Dog,Young,Male,Large,NA,NA,NA,CA
46013270,Chihuahua,Young,Female,Small,NA,NA,NA,CA
46012692,Papillon,Adult,Female,Small,NA,NA,NA,CA
46012691,Chihuahua,Adult,Female,Small,NA,NA,NA,CA
46012694,Terrier,Young,Female,Small,NA,NA,NA,CA
46012690,German Shepherd Dog,Young,Female,Medium,NA,NA,NA,CA
46012695,German Shepherd Dog,Adult,Male,Large,NA,NA,NA,CA
46012409,Terrier,Adult,Male,Small,TRUE,TRUE,TRUE,CA
46012406,German Shepherd Dog,Young,Female,Medium,TRUE,TRUE,TRUE,CA
46012410,German Shepherd Dog,Young,Female,Medium,TRUE,TRUE,TRUE,CA
46012414,Terrier,Adult,Male,Medium,TRUE,TRUE,TRUE,CA
46012411,Border Collie,Young,Male,Small,TRUE,TRUE,TRUE,CA
46012408,Chihuahua,Adult,Male,Small,TRUE,TRUE,TRUE,CA
46012412,German Shepherd Dog,Young,Female,Small,TRUE,TRUE,TRUE,CA
46012413,Anatolian Shepherd,Baby,Female,Small,TRUE,TRUE,TRUE,CA
46012407,German Shepherd Dog,Adult,Male,Large,TRUE,TRUE,TRUE,CA
46011948,Boxer,Adult,Female,Medium,NA,NA,NA,CA
46011630,Pit Bull Terrier,Adult,Male,Large,TRUE,TRUE,TRUE,CA
